,A_SOURCE,A_ID,A_MUNI,A_YEAR,A_CRASH_DATE,A_SEVERITY,A_CRASH_TIME,A_POLICE,A_CYCLIST,A_PEDESTRIAN,A_OTHER,A_LAT,A_LON,A_INTERSTATE,A_datetime,B_SOURCE,B_ID,B_MUNI,B_YEAR,B_CRASH_DATE,B_SEVERITY,B_CRASH_TIME,B_POLICE,B_CYCLIST,B_PEDESTRIAN,B_OTHER,B_LAT,B_LON,B_INTERSTATE,B_datetime,distance_m,time_diff_sec,confidence
1415,MassDOT,5596695,SOMERVILLE,2025,2025-10-23,0,14:34:00,Local,0,0,0.0,42.39985767,-71.11202158,0,2025-10-23 14:34:00,SomervillePD,25066132,SOMERVILLE,2025,2025-10-23,0,14:34:00,,0,0,0.0,42.3999,-71.112,,2025-10-23 14:34:00,5.020565566766671,0.0,0.9648560410326332
1416,SomervillePD,25066300,SOMERVILLE,2025,2025-10-24,0,09:53:00,,0,0,0.0,42.4,-71.1296,,2025-10-24 09:53:00,MassDOT,5596691,SOMERVILLE,2025,2025-10-24,0,09:53:00,Local,0,0,0.0,42.39999027,-71.12955059,0,2025-10-24 09:53:00,4.1915983797940735,0.0,0.9706588113414414
1417,MassDOT,5596694,SOMERVILLE,2025,2025-10-24,0,11:57:00,Local,0,0,0.0,42.40401461,-71.11719918,0,2025-10-24 11:57:00,SomervillePD,25066345,SOMERVILLE,2025,2025-10-24,0,11:57:00,,0,0,0.0,42.4042,-71.117,,2025-10-24 11:57:00,26.267590834598906,0.0,0.8161268641578077
1418,SomervillePD,25066630,SOMERVILLE,2025,2025-10-25,2,14:39:00,,1,0,0.0,42.3806,-71.0837,,2025-10-25 14:39:00,MassDOT,5596693,SOMERVILLE,2025,2025-10-25,2,14:39:00,Local,1,0,0.0,42.38018031,-71.08370975,0,2025-10-25 14:39:00,46.592448964582225,0.0,0.6738528572479244
1419,SomervillePD,25066691,SOMERVILLE,2025,2025-10-25,2,20:40:00,,0,0,0.0,42.3818,-71.0831,,2025-10-25 20:40:00,MassDOT,5596699,SOMERVILLE,2025,2025-10-25,2,20:40:00,Local,0,0,0.0,42.38177723,-71.08307237,0,2025-10-25 20:40:00,3.394165227817411,0.0,0.9762408434052781
1420,MassDOT,5596686,SOMERVILLE,2025,2025-10-26,0,07:01:00,Local,0,0,0.0,42.38459456,-71.09456669,0,2025-10-26 07:01:00,SomervillePD,25066769,SOMERVILLE,2025,2025-10-26,0,07:01:00,,0,0,0.0,42.3846,-71.0945,,2025-10-26 07:01:00,5.501065574173822,0.0,0.9614925409807831
1421,SomervillePD,25066806,SOMERVILLE,2025,2025-10-26,0,11:45:00,,0,0,0.0,42.3887,-71.0823,,2025-10-26 11:45:00,MassDOT,5596698,SOMERVILLE,2025,2025-10-26,0,11:45:00,Local,0,0,0.0,42.38871659,-71.08225231,0,2025-10-26 11:45:00,4.321746648251202,0.0,0.9697477734622415
1422,SomervillePD,25066897,SOMERVILLE,2025,2025-10-26,0,18:43:00,,0,0,0.0,42.3817,-71.0839,,2025-10-26 18:43:00,MassDOT,5597213,SOMERVILLE,2025,2025-10-26,0,18:43:00,Local,0,0,0.0,42.38166925,-71.08385283,0,2025-10-26 18:43:00,5.15834067824556,0.0,0.963891615252281
1423,MassDOT,5596696,SOMERVILLE,2025,2025-10-28,2,07:53:00,Local,0,0,0.0,42.38908928,-71.08667704,0,2025-10-28 07:53:00,SomervillePD,25067201,SOMERVILLE,2025,2025-10-28,2,07:53:00,,0,0,0.0,42.389,-71.0868,,2025-10-28 07:53:00,14.13606277017947,0.0,0.9010475606087436
1424,MassDOT,5596697,SOMERVILLE,2025,2025-10-28,0,17:45:00,Local,0,0,0.0,42.40083419,-71.11739575,0,2025-10-28 17:45:00,SomervillePD,25067331,SOMERVILLE,2025,2025-10-28,0,17:45:00,,0,0,0.0,42.4007,-71.1174,,2025-10-28 17:45:00,14.899163129379128,0.0,0.895705858094346
1425,SomervillePD,25067542,SOMERVILLE,2025,2025-10-29,0,13:43:00,,0,0,0.0,42.387,-71.1088,,2025-10-29 13:43:00,MassDOT,5596702,SOMERVILLE,2025,2025-10-29,0,13:43:00,Local,0,0,0.0,42.38722465,-71.10851259,0,2025-10-29 13:43:00,34.308135852141,0.0,0.759843049035013
1426,SomervillePD,25067826,SOMERVILLE,2025,2025-10-30,0,22:18:00,,0,0,0.0,42.3908,-71.0912,,2025-10-30 22:18:00,MassDOT,5596700,SOMERVILLE,2025,2025-10-30,0,22:18:00,Local,0,0,0.0,42.39100077,-71.09097806,0,2025-10-30 22:18:00,28.769630943398848,0.0,0.798612583396208
1427,MassDOT,5596689,SOMERVILLE,2025,2025-10-31,0,13:32:00,Local,0,0,0.0,42.38853059,-71.10956887,0,2025-10-31 13:32:00,SomervillePD,25067962,SOMERVILLE,2025,2025-10-31,0,13:32:00,,0,0,0.0,42.3884,-71.1097,,2025-10-31 13:32:00,18.046951823306827,0.0,0.8736713372368521
1428,MassDOT,5607854,SOMERVILLE,2025,2025-11-01,0,00:55:00,Local,0,0,0.0,42.40649593,-71.12126045,0,2025-11-01 00:55:00,SomervillePD,25068117,SOMERVILLE,2025,2025-11-01,0,00:55:00,,0,0,0.0,42.4063,-71.1214,,2025-11-01 00:55:00,24.572393171983496,0.0,0.8279932477961154
1429,SomervillePD,25068134,SOMERVILLE,2025,2025-11-01,0,01:50:00,,0,0,0.0,42.4074,-71.1297,,2025-11-01 01:50:00,MassDOT,5607845,SOMERVILLE,2025,2025-11-01,0,01:50:00,Local,0,0,0.0,42.40717745,-71.12983336,0,2025-11-01 01:50:00,27.013077528941306,0.0,0.8109084572974108
1430,SomervillePD,25069235,SOMERVILLE,2025,2025-11-05,0,17:03:00,,0,0,0.0,42.3941,-71.1168,,2025-11-05 17:03:00,MassDOT,5607853,SOMERVILLE,2025,2025-11-05,0,17:03:00,Local,0,0,0.0,42.39410799,-71.11681053,0,2025-11-05 17:03:00,1.237620790245184,0.0,0.9913366544682836
1431,SomervillePD,25069465,SOMERVILLE,2025,2025-11-06,2,15:28:00,,0,0,0.0,42.3814,-71.0863,,2025-11-06 15:28:00,MassDOT,5607858,SOMERVILLE,2025,2025-11-06,2,15:28:00,Local,0,1,0.0,42.38132804,-71.08615891,0,2025-11-06 15:28:00,14.058032670254335,0.0,0.9015937713082196
1432,MassDOT,5607860,SOMERVILLE,2025,2025-11-07,2,08:45:00,Local,1,0,0.0,42.40220418,-71.12668657,0,2025-11-07 08:45:00,SomervillePD,25069606,SOMERVILLE,2025,2025-11-07,2,08:45:00,,1,0,0.0,42.4022,-71.1269,,2025-11-07 08:45:00,17.500083364570695,0.0,0.877499416448005
1433,SomervillePD,25069834,SOMERVILLE,2025,2025-11-08,2,02:10:00,,0,0,0.0,42.3745,-71.0969,,2025-11-08 02:10:00,MassDOT,5607872,SOMERVILLE,2025,2025-11-08,2,02:10:00,Local,0,0,0.0,42.37466895,-71.09722336,0,2025-11-08 02:10:00,32.47762842590841,0.0,0.7726566010186411
1434,SomervillePD,25069911,SOMERVILLE,2025,2025-11-08,0,12:28:00,,0,0,0.0,42.389,-71.1052,,2025-11-08 12:28:00,MassDOT,5607846,SOMERVILLE,2025,2025-11-08,0,12:28:00,Local,0,0,0.0,42.38902501,-71.10522784,0,2025-11-08 12:28:00,3.593905376355197,0.0,0.9748426623655135
1435,SomervillePD,25070207,SOMERVILLE,2025,2025-11-09,0,18:08:00,,0,0,0.0,42.3854,-71.1152,,2025-11-09 18:08:00,MassDOT,5607866,SOMERVILLE,2025,2025-11-09,0,18:08:00,Local,0,0,0.0,42.38542786,-71.11520644,0,2025-11-09 18:08:00,3.1372110370825657,0.0,0.9780395227404219
1436,SomervillePD,25070652,SOMERVILLE,2025,2025-11-11,0,14:01:00,,0,0,0.0,42.3839,-71.0934,,2025-11-11 14:01:00,MassDOT,5607862,SOMERVILLE,2025,2025-11-11,0,14:01:00,Local,0,0,0.0,42.38377909,-71.09314747,0,2025-11-11 14:01:00,24.67414335631853,0.0,0.8272809965057701
1437,MassDOT,5607873,SOMERVILLE,2025,2025-11-11,0,18:28:00,Local,0,1,0.0,42.38634382,-71.11066769,0,2025-11-11 18:28:00,SomervillePD,25070705,SOMERVILLE,2025,2025-11-11,2,18:28:00,,0,1,0.0,42.3863,-71.1107,,2025-11-11 18:28:00,5.538572494694135,0.0,0.961229992537141
1438,SomervillePD,25070716,SOMERVILLE,2025,2025-11-11,2,19:53:00,,0,1,0.0,42.3896,-71.1007,,2025-11-11 19:53:00,MassDOT,5607905,SOMERVILLE,2025,2025-11-11,2,19:53:00,Local,0,1,0.0,42.38954542,-71.10070122,0,2025-11-11 19:53:00,6.0592055476969415,0.0,0.9575855611661213
1439,SomervillePD,25071093,SOMERVILLE,2025,2025-11-13,0,10:20:00,,0,0,0.0,42.3746,-71.085,,2025-11-13 10:20:00,MassDOT,5607867,SOMERVILLE,2025,2025-11-13,0,10:20:00,Local,0,0,0.0,42.37490626,-71.08469349,0,2025-11-13 10:20:00,42.277486315446865,0.0,0.7040575957918719
1440,MassDOT,5607871,SOMERVILLE,2025,2025-11-13,0,21:56:00,Local,0,0,0.0,42.39271282,-71.09478256,0,2025-11-13 21:56:00,SomervillePD,25071271,SOMERVILLE,2025,2025-11-13,0,21:56:00,,0,0,0.0,42.3928,-71.095,,2025-11-13 21:56:00,20.28264304185142,0.0,0.85802149870704
1441,MassDOT,5607856,SOMERVILLE,2025,2025-11-14,0,11:55:00,Local,0,0,0.0,42.39100077,-71.09097806,0,2025-11-14 11:55:00,SomervillePD,25071400,SOMERVILLE,2025,2025-11-14,0,11:55:00,,0,0,0.0,42.3908,-71.0912,,2025-11-14 11:55:00,28.76959413680309,0.0,0.7986128410423783
1442,MassDOT,5607892,SOMERVILLE,2025,2025-11-18,0,06:18:00,Local,0,0,0.0,42.40119637,-71.11709246,0,2025-11-18 06:18:00,SomervillePD,25072317,SOMERVILLE,2025,2025-11-18,0,06:18:00,,0,0,0.0,42.4012,-71.1164,,2025-11-18 06:18:00,56.76028510000268,0.0,0.6026780042999812
1443,SomervillePD,25072494,SOMERVILLE,2025,2025-11-18,2,18:13:00,,0,0,0.0,42.3962,-71.0905,,2025-11-18 18:13:00,MassDOT,5607870,SOMERVILLE,2025,2025-11-18,2,18:13:00,Local,0,0,0.0,42.39641808,-71.0901604,0,2025-11-18 18:13:00,36.89090102998648,0.0,0.7417636927900946
1444,SomervillePD,25072775,SOMERVILLE,2025,2025-11-20,0,00:05:00,,0,0,1.0,42.3884,-71.1034,,2025-11-20 00:05:00,MassDOT,5607874,SOMERVILLE,2025,2025-11-20,0,00:05:00,Local,0,0,0.0,42.38841507,-71.10342838,0,2025-11-20 00:05:00,2.865602831111123,0.0,0.979940780182222
1445,SomervillePD,25072981,SOMERVILLE,2025,2025-11-20,0,18:26:00,,0,0,0.0,42.3883,-71.1038,,2025-11-20 18:26:00,MassDOT,5607883,SOMERVILLE,2025,2025-11-20,0,18:26:00,Local,0,0,0.0,42.38850106,-71.10368269,0,2025-11-20 18:26:00,24.30174248230107,0.0,0.8298878026238925
1446,SomervillePD,25073001,SOMERVILLE,2025,2025-11-20,2,19:37:00,,0,1,0.0,42.3991,-71.1197,,2025-11-20 19:37:00,MassDOT,5607875,SOMERVILLE,2025,2025-11-20,2,19:37:00,Local,0,1,0.0,42.39905242,-71.11975514,0,2025-11-20 19:37:00,6.951378255879247,0.0,0.9513403522088453
1447,SomervillePD,25073498,SOMERVILLE,2025,2025-11-22,0,19:09:00,,0,0,0.0,42.3902,-71.1035,,2025-11-22 19:09:00,MassDOT,5607864,SOMERVILLE,2025,2025-11-22,0,19:09:00,Local,0,0,0.0,42.39008904,-71.10362322,0,2025-11-22 19:09:00,15.929307108108596,0.0,0.8884948502432397
1448,MassDOT,5607884,SOMERVILLE,2025,2025-11-23,0,19:18:00,Local,0,0,0.0,42.38960217,-71.09685256,0,2025-11-23 19:18:00,SomervillePD,25073689,SOMERVILLE,2025,2025-11-23,0,19:18:00,,0,0,0.0,42.3895,-71.0966,,2025-11-23 19:18:00,23.607819550308562,0.0,0.83474526314784
1449,MassDOT,5607878,SOMERVILLE,2025,2025-11-24,0,21:31:00,Local,0,0,0.0,42.40103934,-71.12614634,0,2025-11-24 21:31:00,SomervillePD,25073928,SOMERVILLE,2025,2025-11-24,0,21:31:00,,0,0,0.0,42.401,-71.1261,,2025-11-24 21:31:00,5.787568749167993,0.0,0.959487018755824
1450,SomervillePD,25074321,SOMERVILLE,2025,2025-11-26,2,17:06:00,,0,0,0.0,42.3903,-71.1077,,2025-11-26 17:06:00,MassDOT,5607879,SOMERVILLE,2025,2025-11-26,2,17:06:00,Local,0,0,0.0,42.3901268,-71.10777332,0,2025-11-26 17:06:00,20.142958660677674,0.0,0.8589992893752563
1451,SomervillePD,25074454,SOMERVILLE,2025,2025-11-27,2,10:51:00,,0,0,0.0,42.3851,-71.0861,,2025-11-27 10:51:00,MassDOT,5607888,SOMERVILLE,2025,2025-11-27,2,10:51:00,Local,0,0,0.0,42.38515121,-71.0860806,0,2025-11-27 10:51:00,5.902650630203692,0.0,0.9586814455885742
1452,SomervillePD,25074818,SOMERVILLE,2025,2025-11-29,0,15:16:00,,0,0,0.0,42.3815,-71.0949,,2025-11-29 15:16:00,MassDOT,5607868,SOMERVILLE,2025,2025-11-29,0,15:16:00,Local,0,0,0.0,42.38170347,-71.09487306,0,2025-11-29 15:16:00,22.69292996047802,0.0,0.8411494902766539
1453,MassDOT,5607876,SOMERVILLE,2025,2025-11-29,2,18:42:00,Local,1,0,1.0,42.38101889,-71.09717249,0,2025-11-29 18:42:00,SomervillePD,25074854,SOMERVILLE,2025,2025-11-29,2,18:42:00,,1,0,0.0,42.381,-71.0972,,2025-11-29 18:42:00,3.079679343633247,0.0,0.9784422445945673
1454,SomervillePD,25075606,SOMERVILLE,2025,2025-12-03,0,17:03:00,,0,0,0.0,42.3965,-71.1218,,2025-12-03 17:03:00,MassDOT,5651231,SOMERVILLE,2025,2025-12-03,0,17:03:00,Local,0,0,0.0,42.39632363,-71.12192631,0,2025-12-03 17:03:00,22.146500527458606,0.0,0.8449744963077896
1455,SomervillePD,25075808,SOMERVILLE,2025,2025-12-04,0,15:46:00,,0,0,0.0,42.3834,-71.0997,,2025-12-04 15:46:00,MassDOT,5651218,SOMERVILLE,2025,2025-12-04,0,15:46:00,Local,0,0,0.0,42.38349266,-71.09955112,0,2025-12-04 15:46:00,15.962149329761429,0.0,0.8882649546916699
1456,SomervillePD,25075831,SOMERVILLE,2025,2025-12-04,2,17:06:00,,0,1,0.0,42.4063,-71.1333,,2025-12-04 17:06:00,MassDOT,5651228,SOMERVILLE,2025,2025-12-04,2,17:06:00,Local,0,1,0.0,42.40655523,-71.13284627,0,2025-12-04 17:06:00,46.74992306779234,0.0,0.6727505385254536
1457,SomervillePD,25075934,SOMERVILLE,2025,2025-12-05,0,08:13:00,,0,0,0.0,42.3851,-71.1132,,2025-12-05 08:13:00,MassDOT,5651232,SOMERVILLE,2025,2025-12-05,0,08:13:00,Local,0,0,0.0,42.38520077,-71.11305157,0,2025-12-05 08:13:00,16.5290946650651,0.0,0.8842963373445443
1458,SomervillePD,25075976,SOMERVILLE,2025,2025-12-05,2,11:16:00,,0,0,1.0,42.38,-71.0974,,2025-12-05 11:16:00,MassDOT,5651216,SOMERVILLE,2025,2025-12-05,2,11:16:00,Local,0,0,1.0,42.38022005,-71.097097,0,2025-12-05 11:16:00,34.84036275806903,0.0,0.7561174606935167
1459,MassDOT,5651233,SOMERVILLE,2025,2025-12-07,0,07:51:00,Local,0,0,0.0,42.39905087,-71.08628291,0,2025-12-07 07:51:00,SomervillePD,25076372,SOMERVILLE,2025,2025-12-07,0,07:51:00,,0,0,0.0,42.3989,-71.0864,,2025-12-07 07:51:00,19.30197334599757,0.0,0.8648861865780169
1460,SomervillePD,25076704,SOMERVILLE,2025,2025-12-08,2,17:14:00,,0,0,0.0,42.4012,-71.1164,,2025-12-08 17:14:00,MassDOT,5651226,SOMERVILLE,2025,2025-12-08,2,17:14:00,Local,0,0,0.0,42.4012036,-71.11640613,0,2025-12-08 17:14:00,0.641984234748309,0.0,0.9955061103567617
1461,MassDOT,5651227,SOMERVILLE,2025,2025-12-09,0,18:19:00,Local,0,0,0.0,42.39122012,-71.11021202,0,2025-12-09 18:19:00,SomervillePD,25076905,SOMERVILLE,2025,2025-12-09,0,18:19:00,,0,0,0.0,42.3912,-71.1102,,2025-12-09 18:19:00,2.441051179989891,0.0,0.9829126417400706
1462,SomervillePD,25077042,SOMERVILLE,2025,2025-12-10,0,10:17:00,,0,0,0.0,42.3773,-71.0959,,2025-12-10 10:17:00,MassDOT,5651237,SOMERVILLE,2025,2025-12-10,0,10:17:00,Local,0,0,0.0,42.37746543,-71.09574225,0,2025-12-10 10:17:00,22.46129175674089,0.0,0.8427709577028137
1463,SomervillePD,25077048,SOMERVILLE,2025,2025-12-10,2,10:43:00,,0,0,0.0,42.3817,-71.0839,,2025-12-10 10:43:00,MassDOT,5651285,SOMERVILLE,2025,2025-12-10,2,10:43:00,Local,0,0,0.0,42.38166925,-71.08385283,0,2025-12-10 10:43:00,5.15834067824556,0.0,0.963891615252281
1464,SomervillePD,25077255,SOMERVILLE,2025,2025-12-11,0,11:26:00,,0,0,0.0,42.3881,-71.0786,,2025-12-11 11:26:00,MassDOT,5651229,SOMERVILLE,2025,2025-12-11,0,11:26:00,Local,0,0,0.0,42.38775931,-71.07864382,0,2025-12-11 11:26:00,37.98685091007331,0.0,0.7340920436294869
1465,SomervillePD,25077334,SOMERVILLE,2025,2025-12-11,2,17:03:00,,0,1,0.0,42.3879,-71.0836,,2025-12-11 17:03:00,MassDOT,5651258,SOMERVILLE,2025,2025-12-11,2,17:03:00,Local,0,1,0.0,42.38782617,-71.08389373,0,2025-12-11 17:03:00,25.437518672606235,0.0,0.8219373692917562
1466,SomervillePD,25077350,SOMERVILLE,2025,2025-12-11,0,18:34:00,,0,0,0.0,42.3868,-71.117,,2025-12-11 18:34:00,MassDOT,5651236,SOMERVILLE,2025,2025-12-11,0,18:34:00,Local,0,0,0.0,42.38668672,-71.11689129,0,2025-12-11 18:34:00,15.412438370863537,0.0,0.8921129314039553
1467,SomervillePD,25077504,SOMERVILLE,2025,2025-12-12,0,13:53:00,,0,0,0.0,42.3953,-71.1194,,2025-12-12 13:53:00,MassDOT,5651240,SOMERVILLE,2025,2025-12-12,0,13:53:00,Local,0,0,0.0,42.3952347,-71.11942379,0,2025-12-12 13:53:00,7.506067273520019,0.0,0.9474575290853597
1468,MassDOT,5651273,SOMERVILLE,2025,2025-12-13,0,22:00:00,Local,0,0,0.0,42.3838774,-71.09132061,0,2025-12-13 22:00:00,SomervillePD,25077765,SOMERVILLE,2025,2025-12-13,0,22:00:00,,0,0,0.0,42.3841,-71.0918,,2025-12-13 22:00:00,46.42625912101727,0.0,0.6750161861528792
1469,MassDOT,5651264,BOSTON,2025,2025-12-14,2,19:56:00,Local,0,0,0.0,42.38214392,-71.08085905,0,2025-12-14 19:56:00,SomervillePD,25077921,SOMERVILLE,2025,2025-12-14,2,19:56:00,,0,0,0.0,42.3823,-71.0812,,2025-12-14 19:56:00,32.88830422980989,0.0,0.7697818703913308
1470,MassDOT,5651271,SOMERVILLE,2025,2025-12-15,0,11:54:00,Local,0,0,0.0,42.37864321,-71.09441144,0,2025-12-15 11:54:00,SomervillePD,25078028,SOMERVILLE,2025,2025-12-15,0,11:54:00,,0,0,0.0,42.378,-71.0949,,2025-12-15 11:54:00,81.86727682844679,0.0,0.42692906220087246
1471,SomervillePD,25078262,SOMERVILLE,2025,2025-12-16,2,11:40:00,,1,0,0.0,42.3833,-71.1068,,2025-12-16 11:40:00,MassDOT,5651238,SOMERVILLE,2025,2025-12-16,2,11:40:00,Local,1,0,0.0,42.38331389,-71.10688447,0,2025-12-16 11:40:00,7.095265133322611,0.0,0.9503331440667417
1472,MassDOT,5651246,SOMERVILLE,2025,2025-12-17,0,06:30:00,Local,0,0,0.0,42.39232304,-71.09715944,0,2025-12-17 06:30:00,SomervillePD,25078444,SOMERVILLE,2025,2025-12-17,0,06:30:00,,0,0,0.0,42.3925,-71.0968,,2025-12-17 06:30:00,35.41323996614475,0.0,0.7521073202369868
1473,MassDOT,5651246,SOMERVILLE,2025,2025-12-17,0,06:30:00,Local,0,0,0.0,42.39232304,-71.09715944,0,2025-12-17 06:30:00,SomervillePD,250784444,SOMERVILLE,2025,2025-12-17,0,06:30:00,,0,0,0.0,42.3925,-71.0968,,2025-12-17 06:30:00,35.41323996614475,0.0,0.7521073202369868
1474,MassDOT,5651234,SOMERVILLE,2025,2025-12-17,0,06:30:00,Local,0,0,0.0,42.39232304,-71.09715944,0,2025-12-17 06:30:00,SomervillePD,25078444,SOMERVILLE,2025,2025-12-17,0,06:30:00,,0,0,0.0,42.3925,-71.0968,,2025-12-17 06:30:00,35.41323996614475,0.0,0.7521073202369868
1475,MassDOT,5651234,SOMERVILLE,2025,2025-12-17,0,06:30:00,Local,0,0,0.0,42.39232304,-71.09715944,0,2025-12-17 06:30:00,SomervillePD,250784444,SOMERVILLE,2025,2025-12-17,0,06:30:00,,0,0,0.0,42.3925,-71.0968,,2025-12-17 06:30:00,35.41323996614475,0.0,0.7521073202369868
1476,MassDOT,5651245,SOMERVILLE,2025,2025-12-17,0,11:02:00,Local,0,0,0.0,42.40020484,-71.11959442,0,2025-12-17 11:02:00,SomervillePD,25078512,SOMERVILLE,2025,2025-12-17,0,11:02:00,,0,0,0.0,42.4002,-71.1194,,2025-12-17 11:02:00,15.945325153312469,0.0,0.8883827239268127
1477,SomervillePD,25078799,SOMERVILLE,2025,2025-12-18,0,16:26:00,,0,0,0.0,42.3866,-71.1137,,2025-12-18 16:26:00,MassDOT,5651244,SOMERVILLE,2025,2025-12-18,0,16:26:00,Local,0,0,0.0,42.3866604,-71.11341738,0,2025-12-18 16:26:00,24.12134757345843,0.0,0.831150566985791
1478,SomervillePD,25078918,SOMERVILLE,2025,2025-12-19,0,08:48:00,,0,0,0.0,42.3981,-71.107,,2025-12-19 08:48:00,MassDOT,5651243,SOMERVILLE,2025,2025-12-19,0,08:48:00,Local,0,0,0.0,42.3981786,-71.10695804,0,2025-12-19 08:48:00,9.378103982854565,0.0,0.9343532721200181
1479,MassDOT,5651242,SOMERVILLE,2025,2025-12-19,0,23:38:00,Local,0,0,0.0,42.38898945,-71.08477331,0,2025-12-19 23:38:00,SomervillePD,25079100,SOMERVILLE,2025,2025-12-19,0,23:38:00,,0,0,0.0,42.3897,-71.0843,,2025-12-19 23:38:00,87.89961079514495,0.0,0.3847027244339853
1480,SomervillePD,25079238,SOMERVILLE,2025,2025-12-20,2,16:42:00,,0,1,0.0,42.3939,-71.0953,,2025-12-20 16:42:00,MassDOT,5651277,SOMERVILLE,2025,2025-12-20,2,16:42:00,Local,0,1,0.0,42.39358326,-71.09512398,0,2025-12-20 16:42:00,38.004018685641505,0.0,0.7339718692005095
1481,MassDOT,5651276,SOMERVILLE,2025,2025-12-22,0,20:24:00,Local,0,0,0.0,42.39064058,-71.1138604,0,2025-12-22 20:24:00,SomervillePD,25079655,SOMERVILLE,2025,2025-12-22,0,20:24:00,,0,0,0.0,42.3908,-71.1138,,2025-12-22 20:24:00,18.375355507883654,0.0,0.8713725114448143
1482,MassDOT,5651249,SOMERVILLE,2025,2025-12-24,0,13:13:00,Local,0,0,0.0,42.38499062,-71.09428562,0,2025-12-24 13:13:00,SomervillePD,25079973,SOMERVILLE,2025,2025-12-24,0,13:13:00,,0,0,0.0,42.3848,-71.0942,,2025-12-24 13:13:00,22.292904908225577,0.0,0.843949665642421
1483,MassDOT,5613455,BOSTON,2025,2025-12-25,0,00:19:00,Local,0,0,0.0,42.30439767,-71.08476257,0,2025-12-25 00:19:00,BostonVisionZero,33448,BOSTON,2025,2025-12-25,,00:57:48,,0,0,,42.30479651226872,-71.08466155606801,,2025-12-25 00:57:48,45.04144409051031,2328.0,0.49070989136642773
1484,SomervillePD,25080318,SOMERVILLE,2025,2025-12-27,0,04:06:00,,0,0,0.0,42.401,-71.1271,,2025-12-27 04:06:00,MassDOT,5651263,SOMERVILLE,2025,2025-12-27,0,04:06:00,Local,0,0,0.0,42.40145323,-71.1268613,0,2025-12-27 04:06:00,53.979256068985684,0.0,0.6221452075171001
1485,MassDOT,5613869,BOSTON,2025,2025-12-29,0,21:25:00,State,0,0,0.0,42.2934588,-71.04755532,0,2025-12-29 21:25:00,BostonVisionZero,899,BOSTON,2025,2025-12-29,,21:44:33,,0,0,,42.293474371372355,-71.04754825063853,,2025-12-29 21:44:33,1.8232838016177593,1173.0,0.8894870133886756
1486,MassDOT,5651305,SOMERVILLE,2025,2025-12-29,0,22:13:00,Local,0,0,0.0,42.40009181,-71.11271118,0,2025-12-29 22:13:00,SomervillePD,25080744,SOMERVILLE,2025,2025-12-29,0,22:13:00,,0,0,0.0,42.4001,-71.1128,,2025-12-29 22:13:00,7.3369736989252745,0.0,0.9486411841075231
1487,MassDOT,5651262,SOMERVILLE,2025,2025-12-31,0,11:57:00,Local,0,0,0.0,42.39331866,-71.11159072,0,2025-12-31 11:57:00,SomervillePD,25081047,SOMERVILLE,2025,2025-12-31,0,11:57:00,,0,0,0.0,42.3934,-71.1116,,2025-12-31 11:57:00,9.060733145593526,0.0,0.9365748679808452
1488,MassDOT,5651265,SOMERVILLE,2025,2025-12-31,0,17:58:00,Local,0,0,0.0,42.39599679,-71.08094877,0,2025-12-31 17:58:00,SomervillePD,25081111,SOMERVILLE,2025,2025-12-31,0,17:58:00,,0,0,0.0,42.3958,-71.0809,,2025-12-31 17:58:00,22.206523463216,0.0,0.8445543357574881
1489,SomervillePD,26000027,SOMERVILLE,2026,2026-01-01,2,01:27:00,,0,0,0.0,42.3799,-71.0968,,2026-01-01 01:27:00,MassDOT,5651248,SOMERVILLE,2026,2026-01-01,2,01:27:00,Local,0,0,0.0,42.38004491,-71.09667758,0,2026-01-01 01:27:00,18.960090510050474,0.0,0.8672793664296465
1490,SomervillePD,26000082,SOMERVILLE,2026,2026-01-01,0,10:40:00,,0,0,0.0,42.3955,-71.0838,,2026-01-01 10:40:00,MassDOT,5651250,SOMERVILLE,2026,2026-01-01,0,10:40:00,Local,0,0,0.0,42.39594005,-71.08390463,0,2026-01-01 10:40:00,49.592866461051734,0.0,0.6528499347726379
1491,SomervillePD,26000476,SOMERVILLE,2026,2026-01-03,0,17:29:00,,0,0,1.0,42.393,-71.0806,,2026-01-03 17:29:00,MassDOT,5651358,SOMERVILLE,2026,2026-01-03,0,17:29:00,Local,0,0,1.0,42.39298381,-71.08053812,0,2026-01-03 17:29:00,5.381693202906743,0.0,0.9623281475796528
1492,SomervillePD,26000683,SOMERVILLE,2026,2026-01-04,2,18:31:00,,0,0,0.0,42.4015,-71.1222,,2026-01-04 18:31:00,MassDOT,5651290,SOMERVILLE,2026,2026-01-04,2,18:31:00,Local,0,0,0.0,42.4014581,-71.12222455,0,2026-01-04 18:31:00,5.067557604363918,0.0,0.9645270967694526
1493,SomervillePD,26000705,SOMERVILLE,2026,2026-01-04,0,22:22:00,,0,0,0.0,42.3885,-71.0985,,2026-01-04 22:22:00,MassDOT,5651267,SOMERVILLE,2026,2026-01-04,0,22:22:00,Local,0,0,0.0,42.38827741,-71.09847938,0,2026-01-04 22:22:00,24.765255016574308,0.0,0.8266432148839797
1494,MassDOT,5651284,SOMERVILLE,2026,2026-01-05,0,13:42:00,Local,0,0,0.0,42.39406088,-71.09946804,0,2026-01-05 13:42:00,SomervillePD,26000818,SOMERVILLE,2026,2026-01-05,0,13:42:00,,0,0,0.0,42.3943,-71.0991,,2026-01-05 13:42:00,40.184042940088936,0.0,0.7187116994193774
